,image,class,set
22958,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2856923322-359749.JPG,,final
22959,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868475516-287920.JPG,,final
22960,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238182206-231439.JPG,,final
22961,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862689350-211287.JPG,,final
22962,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238340922-309861.JPG,,final
22963,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238452120-165647.JPG,,final
22964,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238438059-90635.JPG,,final
22965,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238560508-33678.JPG,,final
22966,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238450031-239592.JPG,,final
22967,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898630356-291828.JPG,,final
22968,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238456747-315148.JPG,,final
22969,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238355251-235438.JPG,,final
22970,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2248039512-337751.JPG,,final
22971,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2446760966-272196.JPG,,final
22972,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238570008-35397.JPG,,final
22973,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2883268489-141809.JPG,,final
22974,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238508687-321753.JPG,,final
22975,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238353787-310570.JPG,,final
22976,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238394320-163048.JPG,,final
22977,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238183708-9153.JPG,,final
22978,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2460547418-51544.JPG,,final
22979,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2446758071-271340.JPG,,final
22980,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2417206634-118624.JPG,,final
22981,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238559836-255897.JPG,,final
22982,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238177129-83092.JPG,,final
22983,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351007202-340101.JPG,,final
22984,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238558727-331131.JPG,,final
22985,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238218725-159251.JPG,,final
22986,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874312387-364528.JPG,,final
22987,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237852341-222749.JPG,,final
22988,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2382324456-265416.JPG,,final
22989,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2331570750-189958.JPG,,final
22990,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2818069305-208356.JPG,,final
22991,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238066387-303172.JPG,,final
22992,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238432098-16147.JPG,,final
22993,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238499603-22823.JPG,,final
22994,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220346-233443.JPG,,final
22995,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237863601-225064.JPG,,final
22996,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2413149907-341684.JPG,,final
22997,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238549296-253599.JPG,,final
22998,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860297374-136165.JPG,,final
22999,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868474363-64857.JPG,,final
23000,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238584772-336434.JPG,,final
23001,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238220383-10978.JPG,,final
23002,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238510502-322115.JPG,,final
23003,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238572550-184266.JPG,,final
23004,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2421822955-193500.JPG,,final
23005,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2816356329-133569.JPG,,final
23006,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2417206650-192704.JPG,,final
23007,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238560678-33696.JPG,,final
23008,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238553004-106475.JPG,,final
23009,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860294431-285081.JPG,,final
23010,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351008087-340282.JPG,,final
23011,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238552078-32032.JPG,,final
23012,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238569366-257665.JPG,,final
23013,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238391895-162944.JPG,,final
23014,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2856917363-61612.JPG,,final
23015,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238571307-333414.JPG,,final
23016,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2825696332-358572.JPG,,final
23017,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238547732-328539.JPG,,final
23018,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238450011-239588.JPG,,final
23019,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238493030-169942.JPG,,final
23020,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238499379-96742.JPG,,final
23021,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238389994-88729.JPG,,final
23022,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2458347209-125544.JPG,,final
23023,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901944328-70062.JPG,,final
23024,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237964400-153144.JPG,,final
23025,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238123913-6367.JPG,,final
23026,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2651222310-207380.JPG,,final
23027,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238553172-329911.JPG,,final
23028,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862698305-211675.JPG,,final
23029,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2831356326-284000.JPG,,final
23030,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2332527596-264444.JPG,,final
23031,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821601342-358412.JPG,,final
23032,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238495033-22024.JPG,,final
23033,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2964218333-71157.JPG,,final
23034,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2964209307-368887.JPG,,final
23035,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864905391-286979.JPG,,final
23036,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2558872049-128355.JPG,,final
23037,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238299266-233935.JPG,,final
23038,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2851418333-61223.JPG,,final
23039,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864914406-287384.JPG,,final
23040,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2430664111-270240.JPG,,final
23041,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238219469-85266.JPG,,final
23042,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238557830-181572.JPG,,final
23043,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238481153-19812.JPG,,final
23044,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238419865-163952.JPG,,final
23045,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2994390310-222294.JPG,,final
23046,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2417206346-266736.JPG,,final
23047,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901949521-293522.JPG,,final
23048,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424125461-268519.JPG,,final
23049,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2651219307-356745.JPG,,final
23050,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424124163-45824.JPG,,final
23051,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2874313458-66641.JPG,,final
23052,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424121806-267889.JPG,,final
23053,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556438-32773.JPG,,final
23054,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238572485-184256.JPG,,final
23055,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868479313-65180.JPG,,final
23056,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2331570695-189948.JPG,,final
23057,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238481492-317510.JPG,,final
23058,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238212030-158772.JPG,,final
23059,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2984622318-72657.JPG,,final
23060,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238214498-10565.JPG,,final
23061,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238566861-257221.JPG,,final
23062,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981233310-219797.JPG,,final
23063,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238308247-309203.JPG,,final
23064,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860295325-210464.JPG,,final
23065,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862689349-136989.JPG,,final
23066,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901946346-293210.JPG,,final
23067,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2382323447-340552.JPG,,final
23068,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821586312-358071.JPG,,final
23069,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238474163-18874.JPG,,final
23070,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238433867-313896.JPG,,final
23071,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901947522-368392.JPG,,final
23072,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864915358-64428.JPG,,final
23073,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2804900319-133040.JPG,,final
23074,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901934417-367295.JPG,,final
23075,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2825693323-60525.JPG,,final
23076,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238481410-168186.JPG,,final
23077,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238573424-110461.JPG,,final
23078,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2449441852-347632.JPG,,final
23079,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238374413-13772.JPG,,final
23080,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238435629-90468.JPG,,final
23081,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2427873730-195748.JPG,,final
23082,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238070042-303298.JPG,,final
23083,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238175486-231122.JPG,,final
23084,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2986401302-371209.JPG,,final
23085,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2851424319-135485.JPG,,final
23086,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2413150002-341700.JPG,,final
23087,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2274829571-263619.JPG,,final
23088,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238476093-19067.JPG,,final
23089,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238499180-170917.JPG,,final
23090,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898624460-216832.JPG,,final
23091,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238328858-11695.JPG,,final
23092,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238564823-34541.JPG,,final
23093,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898620392-366429.JPG,,final
23094,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238467937-315855.JPG,,final
23095,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238532481-250574.JPG,,final
23096,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2856917363-61613.JPG,,final
23097,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238069266-228104.JPG,,final
23098,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238356672-310753.JPG,,final
23099,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821588342-358126.JPG,,final
23100,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2382321445-191136.JPG,,final
23101,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862686362-360762.JPG,,final
23102,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238535521-251226.JPG,,final
23103,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981232426-294768.JPG,,final
23104,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238094065-154336.JPG,,final
23105,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238559160-181877.JPG,,final
23106,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238307175-159912.JPG,,final
23107,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238519963-26097.JPG,,final
23108,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238385074-88508.JPG,,final
23109,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238566963-34891.JPG,,final
23110,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238420040-163958.JPG,,final
23111,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2452381300-199469.JPG,,final
23112,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238527321-249390.JPG,,final
23113,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821589303-60176.JPG,,final
23114,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238184579-83458.JPG,,final
23115,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238151044-82179.JPG,,final
23116,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2382319304-117016.JPG,,final
23117,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238496088-22197.JPG,,final
23118,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238506046-245946.JPG,,final
23119,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238563717-332123.JPG,,final
23120,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238495563-22120.JPG,,final
23121,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238502373-23284.JPG,,final
23122,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2825694303-60540.JPG,,final
23123,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238452838-17223.JPG,,final
23124,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238168854-82854.JPG,,final
23125,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901945506-293159.JPG,,final
23126,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2294395297-339135.JPG,,final
23127,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556801-255185.JPG,,final
23128,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860313336-285644.JPG,,final
23129,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238557199-107221.JPG,,final
23130,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351006270-190586.JPG,,final
23131,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2269197875-189027.JPG,,final
23132,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238556374-107039.JPG,,final
23133,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238466345-166338.JPG,,final
23134,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2862698444-137420.JPG,,final
23135,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238549296-253601.JPG,,final
23136,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238469501-240697.JPG,,final
23137,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238564480-182874.JPG,,final
23138,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238379722-311698.JPG,,final
23139,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2465026478-51959.JPG,,final
23140,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2331571448-41819.JPG,,final
23141,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2424123220-194122.JPG,,final
23142,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238146850-155774.JPG,,final
23143,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2860312322-360587.JPG,,final
23144,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2901951404-144416.JPG,,final
23145,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868480335-213479.JPG,,final
23146,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238555726-254945.JPG,,final
23147,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864900443-63740.JPG,,final
23148,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238383554-88424.JPG,,final
23149,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238451405-165612.JPG,,final
23150,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2332528491-264679.JPG,,final
23151,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2864901398-63777.JPG,,final
23152,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238587997-336866.JPG,,final
23153,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2868479359-139084.JPG,,final
23154,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2964211466-294001.JPG,,final
23155,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2351007779-116882.JPG,,final
23156,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2449442072-347675.JPG,,final
23157,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2332528971-264743.JPG,,final
23158,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238148661-230055.JPG,,final
23159,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237963570-153099.JPG,,final
23160,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2981243416-295251.JPG,,final
23161,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2382319304-117014.JPG,,final
23162,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2964217415-219270.JPG,,final
23163,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237852367-297966.JPG,,final
23164,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238361864-87562.JPG,,final
23165,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2237899659-77091.JPG,,final
23166,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898620388-68390.JPG,,final
23167,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2821593307-358219.JPG,,final
23168,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2238378457-311666.JPG,,final
23169,/work1/niejep/SummerSchoolChallenge2022/fungiimages/DF20M/2898623442-366563.JPG,,final
